Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Unincorporated businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
2013:Q3,pct20to40,3414811,4400666,1558385,476157,278434,898695,136370,165332,887293,985855,590517,370193,25145
2013:Q3,pct00to20,1973469,2612845,978956,263931,242508,210790,43028,333215,540417,639376,257597,284225,97554
2013:Q4,pct99to100,17316181,18161488,2552791,610137,6758950,224484,838042,3294962,3882121,845307,594481,57256,193570
2013:Q4,pct80to99,35841245,41843906,9185434,1699537,8313830,7310626,4695773,3577966,7060739,6002661,4612852,1006451,383358
2013:Q4,pct60to80,11660500,14745211,3825340,1040124,1443138,3888839,1574389,741131,2232250,3084712,2233737,787120,63855
2013:Q4,pct40to60,5927328,7652565,2164094,685007,692850,1926262,560881,287552,1335919,1725237,1110055,577935,37247
2013:Q4,pct20to40,3460610,4450285,1585432,476852,284412,902412,144564,171545,885068,989675,586501,380474,22700
2013:Q4,pct00to20,1976640,2612918,974695,265676,250642,213270,43300,335425,529910,636279,257418,281233,97628
2014:Q1,pct99to100,17934896,18794545,2618472,625999,7192603,230588,862077,3290305,3974500,859649,600430,62806,196413
2014:Q1,pct80to99,36706102,42702903,9343777,1685007,8743259,7384887,4752119,3590807,7203047,5996800,4595229,998614,402957
2014:Q1,pct60to80,11801753,14863942,3862070,1038959,1482646,3922942,1587593,719887,2249845,3062189,2210413,785682,66094
2014:Q1,pct40to60,5989451,7712464,2201833,682294,696400,1931210,561443,270695,1368589,1723013,1102415,583717,36881
2014:Q1,pct20to40,3480207,4466026,1585116,478228,289753,901207,146677,176581,888464,985819,582281,381487,22051
2014:Q1,pct00to20,1971784,2612065,969788,268581,258169,210456,43999,335294,525778,640281,258698,284510,97073
2014:Q2,pct99to100,18649224,19530519,2705840,636277,7654472,237290,896806,3400093,3999742,881295,608929,72455,199911
2014:Q2,pct80to99,37703992,43710434,9513258,1681225,9203600,7464248,4865746,3726225,7256132,6006442,4589141,1011314,405987
2014:Q2,pct60to80,11984317,15055459,3930456,1042885,1528002,3959654,1625127,721600,2247734,3071142,2194249,808084,68809
2014:Q2,pct40to60,6110777,7845910,2277702,686251,702284,1937043,571846,278914,1391870,1735133,1100349,598199,36585
2014:Q2,pct20to40,3505592,4502551,1604112,479736,295985,900016,150932,183408,888362,996960,579610,394864,22486
2014:Q2,pct00to20,1983021,2623176,974952,271169,266424,207821,44548,339419,518843,640155,261607,279086,99462
2014:Q3,pct99to100,18792808,19694508,2777460,652094,7535276,242653,905754,3510163,4071107,901700,617486,81340,202874
2014:Q3,pct80to99,38110704,44031535,9698495,1680369,9063995,7529040,4836410,3861663,7361563,5920831,4592959,1027216,300656
2014:Q3,pct60to80,12002004,15088338,3994297,1049730,1473341,3988818,1602376,723766,2256011,3086334,2186216,831206,68912
2014:Q3,pct40to60,6144987,7893973,2329130,690280,675291,1939799,557430,287231,1414811,1748986,1100707,615425,32854
2014:Q3,pct20to40,3508880,4518707,1619106,484206,288485,898165,149636,190216,888893,1009828,577552,407182,25094
2014:Q3,pct00to20,1975227,2625010,977215,276849,262685,204608,45373,343671,514610,649783,264434,280576,104773
2014:Q4,pct99to100,19303175,20225148,2823863,668937,7856734,249189,932872,3601703,4091849,921973,625699,90355,205919
2014:Q4,pct80to99,38877160,44794218,9838341,1671594,9381142,7604981,4913395,3976868,7407897,5917057,4595420,1040100,281537
2014:Q4,pct60to80,12092884,15195824,4028769,1052204,1495927,4023719,1625049,722699,2247456,3102940,2177577,853751,71612
2014:Q4,pct40to60,6198010,7960177,2361710,690190,674193,1944689,561951,291664,1435780,1762167,1100480,629556,32131
2014:Q4,pct20to40,3517376,4538284,1622801,487344,291668,896573,152453,196669,890776,1020908,575276,419502,26130
2014:Q4,pct00to20,1971076,2621806,970233,281490,268190,201809,46053,347321,506709,650730,267056,276277,107397
2015:Q1,pct99to100,19797397,20730828,2894355,683664,8066067,255049,959099,3675957,4196637,933431,629712,94094,209625
2015:Q1,pct80to99,39644797,45541026,10003484,1665289,9582862,7673287,4979396,4073141,7563567,5896229,4581692,1030889,283648
2015:Q1,pct60to80,12229717,15315160,4073006,1055668,1499752,4054652,1642838,718649,2270595,3085443,2159975,850126,75342
2015:Q1,pct40to60,6294038,8051458,2408597,691822,667085,1947922,564089,292553,1479390,1757420,1092021,633160,32239
2015:Q1,pct20to40,3548644,4563813,1629098,490182,292283,894592,154746,202765,900146,1015169,570541,417732,26896
2015:Q1,pct00to20,1963756,2620561,964123,285715,271412,198700,46683,350384,503545,656805,266996,281102,108707
2015:Q2,pct99to100,20068353,21022049,2985476,700997,8125459,260194,971573,3801730,4176620,953696,638017,102383,213296
2015:Q2,pct80to99,40033074,45970871,10192786,1674058,9629346,7733639,4981767,4224760,7534516,5937798,4600121,1045948,291729
2015:Q2,pct60to80,12258989,15378046,4142939,1068421,1478301,4081450,1634980,724821,2247134,3119057,2164350,874920,79787
2015:Q2,pct40to60,6361784,8137532,2486881,700091,651740,1949438,556332,304278,1488772,1775748,1095513,647367,32868
2015:Q2,pct20to40,3556226,4582707,1641944,497484,289384,892220,154685,209797,897194,1026481,569180,429508,27793
2015:Q2,pct00to20,1968714,2624898,966528,294035,271507,195264,47538,355518,494507,656183,269429,277614,109140
2015:Q3,pct99to100,19674291,20648824,3071907,702776,7455669,263574,946808,3874253,4333836,974533,647173,110496,216864
2015:Q3,pct80to99,39596570,45554751,10355972,1680522,8915557,7775400,4787183,4318626,7721492,5958181,4620506,1065113,272562
2015:Q3,pct60to80,12127917,15282252,4217576,1076466,1331720,4098610,1546457,721054,2290369,3154335,2169610,900978,83747
2015:Q3,pct40to60,6363318,8161316,2555103,711030,594491,1947074,515799,304951,1532868,1797998,1100422,664969,32607
2015:Q3,pct20to40,3568999,4608085,1681141,497878,268778,889085,147123,215794,908286,1039086,568203,441773,29110
2015:Q3,pct00to20,1964296,2625635,972793,295024,255940,191085,48633,358654,503507,661339,272424,279737,109178
2015:Q4,pct99to100,20107615,21099466,3129700,708875,7793963,269937,981164,3888994,4326833,991851,659214,111640,220997
2015:Q4,pct80to99,40350073,46294946,10488192,1683133,9252997,7847155,4910476,4349669,7763324,5944873,4645267,1038065,261541
2015:Q4,pct60to80,12282849,15429927,4273802,1083202,1359962,4131253,1589360,706619,2285728,3147078,2175787,881014,90277
2015:Q4,pct40to60,6456072,8257444,2606894,719014,596206,1950723,528842,293905,1561859,1801372,1109631,657401,34340
2015:Q4,pct20to40,3622817,4655901,1710631,499198,272865,886947,151631,220586,914043,1033084,568517,432352,32215
2015:Q4,pct00to20,1955441,2623312,971091,297203,262047,188059,49322,359540,496049,667870,277390,279757,110723
2016:Q1,pct99to100,20453587,21458705,3190220,725065,7948119,275529,1004535,3858749,4456488,1005118,664733,115070,225315
2016:Q1,pct80to99,40931358,46870307,10620758,1686286,9398656,7910650,4968992,4331536,7953429,5938949,4647606,1034757,256586
2016:Q1,pct60to80,12387078,15535279,4313754,1092406,1356993,4159599,1605277,684092,2323158,3148201,2170069,882420,95712
2016:Q1,pct40to60,6530472,8334579,2655726,724739,587585,1952612,530504,274122,1609291,1804108,1106454,662770,34884
2016:Q1,pct20to40,3650663,4681335,1718753,504791,272541,884446,153578,224324,922901,1030672,565123,432130,33419
2016:Q1,pct00to20,1950882,2620906,962186,303955,264221,184691,50019,358579,497256,670025,278096,285088,106841
2016:Q2,pct99to100,20993761,22018099,3274495,748352,8215348,310519,1030303,3957391,4481691,1024338,672876,122268,229194
2016:Q2,pct80to99,41657664,47645404,10879243,1687416,9663058,7946181,5049323,4452749,7967433,5987739,4671098,1048644,267997
2016:Q2,pct60to80,12532682,15717820,4405794,1101948,1373883,4194577,1630832,686196,2324590,3185138,2178960,905160,101018
2016:Q2,pct40to60,6633600,8455401,2741922,727714,585829,1953971,536600,280501,1628864,1821801,1110815,675699,35287
2016:Q2,pct20to40,3663334,4702565,1730338,512846,275079,876744,156424,230700,920434,1039231,563838,442199,33194
2016:Q2,pct00to20,1984352,2646335,964229,313448,268902,187462,50802,362891,498601,661983,280270,282824,98889
2016:Q3,pct99to100,21474389,22520536,3353424,742877,8506727,346051,1066262,4044103,4461093,1046147,683783,129849,232515
2016:Q3,pct80to99,42322938,48372864,10986254,1695605,9953212,7986076,5178726,4560801,8012191,6049926,4701061,1068301,280564
2016:Q3,pct60to80,12685866,15914243,4502511,1109350,1395236,4231852,1676004,686243,2313047,3228378,2190519,930857,107002
2016:Q3,pct40to60,6786282,8635154,2860133,741129,585725,1956186,550367,284485,1657129,1848872,1119765,693030,36077
2016:Q3,pct20to40,3726239,4777356,1795729,510663,278289,869158,161054,236811,925653,1051118,563930,454164,33024
2016:Q3,pct00to20,2025502,2684452,1004586,311567,274159,190411,51504,366772,485454,658950,284290,285390,89270
2016:Q4,pct99to100,21596935,22656999,3405716,734460,8612011,369566,1061057,4084122,4390067,1060064,686404,125122,248538
2016:Q4,pct80to99,42571810,48623666,11202114,1711956,9997890,7978098,5212705,4528570,7992333,6051857,4723818,1083719,244320
2016:Q4,pct60to80,12798156,16062705,4570037,1115932,1432564,4253565,1663902,692345,2334359,3264549,2202287,958186,104076
2016:Q4,pct40to60,6801621,8676240,2860388,750832,593412,1990579,559024,279611,1642393,1874618,1125655,713099,35864
2016:Q4,pct20to40,3767884,4842697,1839690,511865,281470,872877,160624,235919,940253,1074813,569540,471438,33835
2016:Q4,pct00to20,2081416,2735881,1024931,311684,283425,198086,51971,365568,500217,654466,284227,284873,85366
2017:Q1,pct99to100,22302038,23370937,3453193,734111,9158530,395023,1085748,4123248,4421083,1068899,689705,114884,264310
2017:Q1,pct80to99,43542872,49613331,11390200,1731665,10499073,7988760,5421610,4494373,8087650,6070459,4743880,1073752,252827
2017:Q1,pct60to80,13134344,16402340,4635112,1126164,1545981,4285028,1723847,698251,2387957,3267996,2211251,955184,101561
2017:Q1,pct40to60,6939421,8828119,2896632,760141,626233,2028953,598142,274403,1643615,1888698,1131749,720526,36423
2017:Q1,pct20to40,3840269,4922171,1873520,517128,295306,877289,167012,234982,956933,1081902,575234,473773,32895
2017:Q1,pct00to20,2178791,2833680,1070162,315992,302415,206536,52411,364283,521880,654889,284709,292305,77875
2017:Q2,pct99to100,22900096,23983829,3508790,727512,9472982,420144,1098314,4358437,4397650,1083732,694214,108861,280657
2017:Q2,pct80to99,44249314,50369017,11584750,1744775,10754964,7994322,5566270,4669314,8054622,6119702,4773079,1081863,264760
2017:Q2,pct60to80,13410290,16713771,4729433,1131252,1620398,4313985,1757276,740709,2420718,3303481,2226395,975137,101949
2017:Q2,pct40to60,7086141,9003890,2968822,767839,645751,2066469,626558,308127,1620325,1917749,1141142,737051,39556
2017:Q2,pct20to40,3892821,4997121,1919894,518370,303455,881520,170929,238083,964869,1104300,581848,487772,34680
2017:Q2,pct00to20,2297389,2947847,1127445,316321,316501,214833,52872,370723,549151,650458,285881,292025,72552
2017:Q3,pct99to100,23365823,24463001,3568888,717915,9820474,445388,1116115,4432697,4361523,1097177,699091,102300,295786
2017:Q3,pct80to99,44893266,51055523,11779727,1755717,11041807,7999607,5738537,4669780,8070347,6162257,4808871,1094568,258818
2017:Q3,pct60to80,13663848,17006432,4820991,1134438,1701123,4342922,1801631,753118,2452208,3342584,2246436,996567,99581
2017:Q3,pct40to60,7191903,9140651,3019366,775235,667086,2104107,659538,309625,1605694,1948748,1152290,756478,39980
2017:Q3,pct20to40,3958044,5082979,1973496,517912,312342,885747,175873,237749,979860,1124935,588929,501651,34355
2017:Q3,pct00to20,2394285,3045248,1183407,314935,331425,223164,53243,370639,568435,650963,287184,297619,66160
2017:Q4,pct99to100,24156289,25267299,3606953,708752,10411556,470939,1137778,4551270,4380051,1111009,703222,97264,310523
2017:Q4,pct80to99,45885970,52124121,11939777,1783161,11576522,8006573,5934751,4716119,8167219,6238152,4840335,1111695,286122
2017:Q4,pct60to80,13976778,17365393,4886219,1147199,1824379,4372848,1855767,773785,2505197,3388616,2263680,1026021,98915
2017:Q4,pct40to60,7333476,9315580,3054890,790402,702078,2142261,696826,319916,1609207,1982104,1161615,778114,42375
2017:Q4,pct20to40,4034427,5184222,2023843,521295,326945,890042,181748,238235,1002113,1149794,595462,520051,34281
2017:Q4,pct00to20,2508506,3152804,1234855,316827,351640,231605,53554,372166,592156,644297,288031,297640,58626
2018:Q1,pct99to100,24354430,25475527,3679994,706903,10399329,495679,1120159,4633698,4439765,1121098,706617,87071,327410
2018:Q1,pct80to99,46226748,52479513,12221101,1809166,11486519,8003262,5922807,4722578,8314081,6252766,4856412,1100011,296343
2018:Q1,pct60to80,14190187,17579330,4988840,1160697,1844427,4397619,1824155,787676,2575916,3389143,2269305,1021237,98601
2018:Q1,pct40to60,7446629,9442921,3111290,803075,703068,2178537,699163,322783,1625005,1996293,1166853,784836,44604
2018:Q1,pct20to40,4107814,5265833,2072878,527362,327214,893969,179658,237951,1026801,1158019,600832,521950,35237
2018:Q1,pct00to20,2614557,3260723,1295303,321677,359183,239697,54251,372225,618388,646166,288669,304771,52726
2018:Q2,pct99to100,24703054,25841359,3709808,702185,10593091,521138,1122028,4741054,4452056,1138306,712564,79993,345749
2018:Q2,pct80to99,46644284,52920225,12361737,1833543,11606468,8006062,6014862,4754096,8343456,6275941,4890134,1103305,282502
2018:Q2,pct60to80,14401402,17823884,5058758,1172636,1900459,4425656,1834859,806210,2625306,3422483,2286561,1036541,99381
2018:Q2,pct40to60,7551879,9578068,3173200,815676,715649,2216220,718926,330572,1607824,2026188,1178690,799441,48057
2018:Q2,pct20to40,4150276,5331433,2111790,531897,332346,898125,181521,238083,1037671,1181157,608112,534095,38950
2018:Q2,pct00to20,2724008,3369487,1346902,324963,371245,248069,54732,373125,650452,645479,290791,304800,49888
2018:Q3,pct99to100,25369787,26524087,3746877,696391,11099843,547491,1139945,4828655,4464885,1154300,718909,73972,361419
2018:Q3,pct80to99,47418251,53742328,12527533,1852528,12045132,8016994,6185162,4763395,8351583,6324077,4930341,1118619,275117
2018:Q3,pct60to80,14703869,18171726,5144011,1181237,2010984,4457981,1876831,821032,2679650,3467857,2308549,1061558,97750
2018:Q3,pct40to60,7656785,9718787,3218084,825961,745727,2255694,751198,334221,1587902,2062002,1192278,820840,48884
2018:Q3,pct20to40,4209576,5414903,2161840,534811,344788,902582,186269,237788,1046826,1205327,615881,550288,39158
2018:Q3,pct00to20,2846954,3493167,1402579,326790,390006,256793,54922,373211,688866,646213,293062,309288,43863
2018:Q4,pct99to100,23799382,24972850,3658004,685035,9572094,570390,1041480,4867063,4578783,1173467,723250,68293,381924
2018:Q4,pct80to99,45217505,51550286,12239791,1882571,10395650,7988661,5746260,4719800,8577552,6332781,4958348,1132182,242251
2018:Q4,pct60to80,14275189,17785272,5073655,1195002,1771189,4470333,1669720,826631,2778741,3510083,2322697,1088607,98779
2018:Q4,pct40to60,7512683,9608092,3198348,842905,662053,2287589,681898,327700,1607598,2095409,1200991,841450,52968
2018:Q4,pct20to40,4169520,5404754,2169616,537883,309583,905622,167891,236557,1077603,1235234,622187,568295,44752
2018:Q4,pct00to20,2881487,3526856,1411430,328209,366272,264081,56581,371460,728823,645368,294145,308216,43007
2019:Q1,pct99to100,25672057,26849933,3623983,697554,11134489,600244,1104812,4979454,4709397,1177876,725136,57898,394842
2019:Q1,pct80to99,47524663,53836984,12228661,1904082,11911718,8034991,6175443,4752696,8829392,6312320,4970825,1120231,221264
2019:Q1,pct60to80,14892306,18397934,5055330,1208978,2064979,4521000,1817620,846062,2883965,3505628,2326847,1083847,94934
2019:Q1,pct40to60,7746214,9848210,3188723,849879,751175,2334387,758833,336123,1629091,2101997,1203666,847671,50660
2019:Q1,pct20to40,4248982,5487380,2155342,548865,346722,911374,182620,236618,1105838,1238398,626668,569824,41906
2019:Q1,pct00to20,3004073,3647626,1427926,338574,407515,274221,56413,372297,770680,643553,293796,314999,34758
2019:Q2,pct99to100,26391761,27582001,3730256,696259,11524786,613429,1119565,5175888,4721819,1190241,728570,50569,411102
2019:Q2,pct80to99,48590830,54956648,12686868,1920475,12223589,8074665,6354183,4872015,8824853,6365818,5010422,1130350,225046
2019:Q2,pct60to80,15331904,18884161,5245937,1217037,2157095,4571495,1863719,881235,2947644,3552256,2351037,1106638,94581
2019:Q2,pct40to60,7927262,10059186,3289595,857802,774689,2375176,794495,361747,1605681,2131924,1213683,865028,53213
2019:Q2,pct20to40,4338871,5599344,2232877,553083,356353,918065,187895,238056,1113015,1260473,633279,583836,43358
2019:Q2,pct00to20,3174911,3813703,1516525,341942,424233,280845,56827,375950,817380,638791,293974,315685,29132
2019:Q3,pct99to100,26428234,27630232,3690629,676957,11471160,626153,1113482,5271884,4779966,1201998,733623,43745,424630
2019:Q3,pct80to99,48564171,54979487,12561050,1949970,12079502,8109412,6424409,4884949,8970195,6415316,5051678,1144783,218855
2019:Q3,pct60to80,15457563,19055271,5259861,1228771,2173271,4619453,1865008,897588,3011319,3597708,2374931,1130278,92499
2019:Q3,pct40to60,8027009,10191522,3355073,876437,773559,2414996,811973,366648,1592836,2164513,1225883,885465,53165
2019:Q3,pct20to40,4398925,5680285,2290249,552801,355693,924587,189032,237683,1130240,1281361,640565,598469,42327
2019:Q3,pct00to20,3275558,3914062,1572215,339787,431983,287281,57533,375995,849267,638503,295298,321408,21797
2019:Q4,pct99to100,27139338,28347559,3688555,672047,12149630,631015,1152402,5227220,4826690,1208222,741878,53575,412769
2019:Q4,pct80to99,50153973,56636120,12450867,1973761,13130064,8213310,6712451,4893646,9262021,6482147,5064976,1179600,237571
2019:Q4,pct60to80,15684897,19323237,5253866,1240204,2279794,4644322,1951998,906162,3046891,3638340,2399801,1145180,93359
2019:Q4,pct40to60,8242876,10433578,3368819,886926,861266,2423459,834415,401184,1657509,2190702,1245423,888999,56280
2019:Q4,pct20to40,4488509,5775213,2282776,555570,369198,966189,201016,245479,1154985,1286704,642378,602492,41834
2019:Q4,pct00to20,3255198,3898760,1526961,342835,464038,284429,60421,385111,834965,643562,296864,322346,24352
2020:Q1,pct99to100,24238582,25451677,3811166,668813,9048576,626783,1010834,5236466,5049039,1213095,749264,56094,407737
2020:Q1,pct80to99,47638888,54149255,12857584,1992876,10286124,8216804,6039882,4958598,9797387,6510367,5065666,1169925,274776
2020:Q1,pct60to80,15114372,18733777,5427925,1249310,1733616,4617827,1651700,924859,3128540,3619405,2415540,1106495,97370
2020:Q1,pct40to60,8224265,10416611,3503266,894780,733582,2412184,698269,446870,1727660,2192345,1261412,867473,63460
2020:Q1,pct20to40,4552111,5819939,2347433,558004,294466,1004257,176784,254190,1184805,1267829,643130,579256,45443
2020:Q1,pct00to20,3228524,3890394,1562839,345753,414810,277815,65226,396082,827869,661870,298082,333875,29913
2020:Q2,pct99to100,26426074,27638514,3865979,662813,10966066,628773,1117560,5211297,5186026,1212440,758463,60444,393533
2020:Q2,pct80to99,51418707,57930355,13055260,1994827,12589431,8289314,6710272,4987565,10303686,6511648,5076931,1168209,266508
2020:Q2,pct60to80,15875186,19491637,5551066,1247936,2055898,4626547,1893216,937057,3179916,3616451,2437957,1082192,96302
2020:Q2,pct40to60,8726572,10922727,3619342,895072,888966,2414457,786160,485291,1833438,2196155,1281681,850656,63818
2020:Q2,pct20to40,4771419,6023684,2391998,555583,337520,1044867,203416,262301,1227999,1252265,645159,564075,43031
2020:Q2,pct00to20,3267455,3936223,1579008,344384,473191,273768,67699,405852,792320,668768,300377,336890,31501
2020:Q3,pct99to100,27550317,28768720,4013782,670252,11895841,629088,1161558,5305522,5092676,1218402,773622,68836,375944
2020:Q3,pct80to99,53707293,60363960,13554905,2059409,13871792,8343533,7048270,5141902,10344149,6656667,5122587,1195968,338112
2020:Q3,pct60to80,16394705,20059071,5776507,1285537,2207627,4625845,2001728,971921,3189906,3664365,2481946,1086485,95934
2020:Q3,pct40to60,9127474,11359659,3791482,922253,987578,2413118,819707,549094,1876427,2232184,1315872,850697,65615
2020:Q3,pct20to40,4960727,6212675,2470188,572204,357500,1084916,217580,272558,1237728,1251948,651368,562638,37942
2020:Q3,pct00to20,3366346,4043896,1629277,359976,510097,269022,70773,419875,784876,677551,306223,342995,28333
2020:Q4,pct99to100,29958672,31191614,4153563,676472,13858222,635466,1246450,5386205,5235236,1232942,791362,78913,362667
2020:Q4,pct80to99,57575473,64385441,13977456,2118280,16222292,8464876,7576817,5282496,10743224,6809969,5156225,1220908,432836
2020:Q4,pct60to80,17259095,20962068,5979151,1319582,2538162,4659539,2183528,1004338,3277767,3702973,2513192,1091925,97856
2020:Q4,pct40to60,9674136,11945599,3964689,947074,1145869,2425055,881770,610349,1970793,2271463,1350276,850831,70356
2020:Q4,pct20to40,5185839,6444158,2538605,587021,401832,1127307,238554,282614,1268225,1258319,657851,565362,35106
2020:Q4,pct00to20,3494048,4175810,1673683,373845,569935,266801,73249,433472,784825,681762,314289,341088,26385
2021:Q1,pct99to100,31347091,32588483,4356093,689351,14950497,637995,1270531,5452930,5231085,1241392,805756,84984,350652
2021:Q1,pct80to99,60332549,67247114,14703398,2164217,17671931,8543973,7762695,5408808,10992092,6914566,5182508,1228831,503227
2021:Q1,pct60to80,17857164,21573070,6285984,1347602,2718587,4671531,2226330,1034202,3288834,3715906,2541967,1075176,98763
2021:Q1,pct40to60,10135096,12428755,4182873,964083,1253941,2428655,886151,668867,2044185,2293659,1379409,840915,73335
2021:Q1,pct20to40,5411447,6660955,2630706,601722,425872,1168323,246452,292461,1295419,1249508,662691,555028,31789
2021:Q1,pct00to20,3585162,4277407,1746789,388243,610811,262978,76105,446625,745857,692246,320076,347556,24614
2021:Q2,pct99to100,33189527,34472599,4722877,717966,16152193,641941,1322296,5705762,5209564,1283071,842656,102361,338054
2021:Q2,pct80to99,63890398,71094513,16018547,2282390,19234973,8638937,8120506,5732451,11066709,7204115,5355949,1311033,537133
2021:Q2,pct60to80,18703332,22608036,6842165,1420556,2918136,4691651,2339540,1099882,3296106,3904704,2666271,1139496,98937
2021:Q2,pct40to60,10715327,13124987,4552407,1012352,1368399,2435424,920739,768717,2066950,2409660,1464717,869261,75682
2021:Q2,pct20to40,5674483,6971263,2804973,638140,452558,1209931,261065,305698,1298897,1296780,684302,582896,29582
2021:Q2,pct00to20,3807198,4515884,1895898,421557,654228,259748,78991,466454,739008,708686,338798,345183,24705
2021:Q3,pct99to100,33753293,35051579,4937159,735363,16208957,642680,1308702,5965016,5253701,1298285,858617,110868,328800
2021:Q3,pct80to99,65497542,72854272,16738292,2370724,19605652,8698855,8137987,6064206,11238556,7356730,5435129,1349966,571635
2021:Q3,pct60to80,19088526,23081743,7173187,1473912,2920417,4693687,2318225,1167102,3335213,3993218,2737477,1155118,100623
2021:Q3,pct40to60,11120657,13580686,4800676,1049025,1415805,2435234,901272,871118,2107555,2460028,1507444,872939,79645
2021:Q3,pct20to40,5868082,7173723,2914847,663512,452601,1250476,263076,319051,1310161,1305641,692689,583664,29288
2021:Q3,pct00to20,3937464,4661006,1979632,444643,672364,255174,82446,486509,740238,723542,344378,352539,26625
2021:Q4,pct99to100,34722897,36044842,5015830,751994,16921835,647774,1352478,6088502,5266429,1321945,876394,121124,324427
2021:Q4,pct80to99,67497626,75006294,16951657,2465698,20657757,8807028,8424501,6252841,11446812,7508667,5519872,1393009,595786
2021:Q4,pct60to80,19481621,23576210,7306452,1530904,3036145,4720548,2400037,1208426,3373698,4094589,2811500,1178127,104962
2021:Q4,pct40to60,11499340,14017797,4950210,1089219,1501422,2444680,921669,943849,2166748,2518457,1553518,878217,86722
2021:Q4,pct20to40,6024081,7348513,2962552,689874,468042,1292657,274684,330060,1330643,1324431,702050,589092,33289
2021:Q4,pct00to20,4006059,4743501,2001256,468266,705065,252430,85133,501863,729487,737442,351156,353152,33134
2022:Q1,pct99to100,34188221,35516995,5374007,774782,15880703,626132,1283519,6201087,5376766,1328775,887903,125499,315373
2022:Q1,pct80to99,67859199,75494551,18191169,2565687,19867417,8621562,8101077,6430498,11717141,7635352,5605259,1419054,611039
2022:Q1,pct60to80,19611664,23793586,7828739,1592075,2849496,4595780,2242563,1247799,3437134,4181922,2894760,1181068,106094
2022:Q1,pct40to60,11832645,14389554,5305162,1130453,1481903,2395486,844894,1014517,2217139,2556909,1593861,873248,89800
2022:Q1,pct20to40,6247976,7570305,3129382,719691,442505,1325854,263647,340929,1348297,1322329,708982,580223,33124
2022:Q1,pct00to20,4154101,4906235,2137138,495147,697771,238398,88239,516901,732641,752133,353224,363127,35782
2022:Q2,pct99to100,31361661,32713910,5660334,775868,12758150,599549,1141932,6403098,5374978,1352249,908379,137624,306246
2022:Q2,pct80to99,65164283,72907861,19128556,2621956,16839486,8402167,7397021,6704165,11814509,7743577,5697916,1471078,574583
2022:Q2,pct60to80,19066333,23359203,8276749,1623481,2303073,4445179,1946920,1304648,3459153,4292869,2972886,1212976,107007
2022:Q2,pct40to60,11914330,14535888,5650441,1155712,1329543,2342781,713433,1106071,2237907,2621557,1644979,883655,92923
2022:Q2,pct20to40,6351600,7697705,3290587,731512,367597,1360661,239168,353404,1354777,1346105,719757,590712,35636
2022:Q2,pct00to20,4215726,4983083,2252791,505468,638456,221893,90858,535117,738499,767357,361798,363082,42477
2022:Q3,pct99to100,30146449,31522362,5395607,782851,11904123,579326,1089789,6328000,5442666,1375913,929839,149948,296126
2022:Q3,pct80to99,63434948,71293968,18317067,2682638,16188582,8254287,7155640,6682630,12013125,7859020,5762923,1514518,581579
2022:Q3,pct60to80,18542912,22909971,8120230,1658677,2148653,4330932,1830953,1307906,3512619,4367059,3025715,1233533,107811
2022:Q3,pct40to60,11849756,14528055,5669396,1181727,1312533,2304354,654144,1134314,2271587,2678299,1690426,892061,95812
2022:Q3,pct20to40,6352637,7716577,3264932,746620,346017,1398528,231654,361091,1367735,1363940,729455,598967,35518
2022:Q3,pct00to20,4126034,4908504,2154225,518978,631066,207990,92899,543745,759601,782471,371833,365261,45377
2022:Q4,pct99to100,30834247,32231904,5333276,790732,12599597,566906,1136637,6158125,5646631,1397657,943234,156576,297847
2022:Q4,pct80to99,64104228,71981226,18008341,2705035,16948739,8123420,7401709,6500935,12293046,7876998,5821100,1547057,508841
2022:Q4,pct60to80,18452139,22882906,7868772,1673108,2269280,4263350,1918574,1275076,3614746,4430767,3056064,1266473,108230
2022:Q4,pct40to60,11664541,14386766,5468320,1190896,1358967,2279996,688636,1094445,2305506,2722225,1715797,909780,96648
2022:Q4,pct20to40,6262322,7657419,3161010,754174,362774,1397955,240289,358630,1382587,1395096,737955,617038,40103
2022:Q4,pct00to20,4144560,4938100,2116133,525370,649714,202608,93340,538479,812457,793540,379942,361515,52083
2023:Q1,pct99to100,31914263,33324084,5366420,796956,13476364,573722,1191508,6089156,5829958,1409821,955720,158957,295144
2023:Q1,pct80to99,65801444,73677610,18115544,2740418,17904085,8204105,7727619,6426989,12558850,7876166,5840574,1542827,492765
2023:Q1,pct60to80,18925588,23344353,7916698,1694593,2421272,4305299,2040258,1261922,3704311,4418766,3053182,1260262,105322
2023:Q1,pct40to60,11831919,14565648,5497182,1206876,1417021,2298182,738916,1077532,2329939,2733730,1730257,910734,92739
2023:Q1,pct20to40,6339084,7738987,3183129,763632,383844,1403928,252292,358189,1393973,1399903,744116,619679,36108
2023:Q1,pct00to20,4236602,5032793,2130572,532871,672931,205384,94162,537060,859813,796191,388204,359526,48461
2023:Q2,pct99to100,33349430,34772868,5687058,806582,14365340,580825,1244599,6227463,5861001,1423438,966041,163776,293621
2023:Q2,pct80to99,68558845,76500687,19358217,2771480,18860393,8283450,8031779,6574683,12620685,7941841,5879713,1559941,502187
2023:Q2,pct60to80,19718054,24173707,8377092,1714435,2575055,4346417,2155869,1288888,3715952,4455653,3072102,1279164,104387
