Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Unincorporated businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
2018:Q1,age70plus,25360384,26743572,6072166,1020659,7368810,3350758,789427,2395570,5746183,1383189,895389,279495,208305
2018:Q1,age55to69,45904076,49789937,9953954,1808285,11499411,9265321,4963026,4784670,7515270,3885861,2696653,763389,425819
2018:Q1,age40to54,22914161,28264176,7954664,1520606,5468248,3058223,3299533,3149519,3813382,5350015,3939105,1261689,149221
2018:Q1,ageunder40,4761744,8706164,3388622,979330,783270,534461,748208,747153,1525120,3944420,2357543,1515303,71574
2018:Q2,age70plus,25713695,27119797,6148781,1039626,7463100,3403375,824644,2395165,5845106,1406102,919192,288011,198899
2018:Q2,age55to69,46292075,50184667,10056700,1817099,11664580,9287167,5002723,4819963,7536435,3892592,2686850,771664,434078
2018:Q2,age40to54,23324603,28687189,8062433,1537085,5592229,3071017,3335840,3262493,3826093,5362586,3944743,1260692,157151
2018:Q2,ageunder40,4844529,8872803,3494281,987090,799351,553710,763721,765520,1509129,4028274,2416066,1537808,74400
2018:Q3,age70plus,26329317,27762466,6245632,1054700,7800110,3459749,872169,2380222,5949885,1433149,942398,298489,192262
2018:Q3,age55to69,47075804,50987337,10200860,1820929,12143854,9316314,5108875,4832072,7564433,3911532,2682274,786565,442693
2018:Q3,age40to54,23865977,29252459,8167593,1550905,5830215,3087515,3421795,3368444,3825993,5386482,3954296,1273568,158618
2018:Q3,ageunder40,4934124,9062736,3586840,991184,862301,573957,791486,777565,1479403,4128612,2480051,1575943,72618
2018:Q4,age70plus,25114657,26565951,6122776,1070581,6551415,3502751,832145,2330427,6155856,1451294,963964,310721,176609
2018:Q4,age55to69,44989889,48905855,9972119,1835667,10567751,9304054,4669948,4789064,7767251,3915966,2669089,804915,441962
2018:Q4,age40to54,23185854,28591843,8080980,1572707,5337571,3089220,3133342,3456229,3921794,5405989,3954163,1282937,168889
2018:Q4,ageunder40,4565366,8784460,3574970,992650,620102,590652,728396,773491,1504199,4219094,2534401,1608469,76224
2019:Q1,age70plus,26727099,28189661,6169886,1106337,7709940,3573182,917285,2329967,6383064,1462562,983566,312469,166527
2019:Q1,age55to69,47165298,51042039,9916526,1837596,12107189,9367530,5009137,4826060,7978001,3876740,2645041,793249,438450
2019:Q1,age40to54,24265755,29641758,7996571,1583123,5958697,3121169,3376372,3574298,4031528,5376003,3942390,1269552,164061
2019:Q1,ageunder40,4930142,9194610,3596982,1020876,840771,614336,792948,792925,1535771,4264467,2575941,1619200,69326
2019:Q2,age70plus,27474376,28958361,6408779,1125248,7954923,3620047,966623,2385975,6496766,1483985,1000116,322088,161781
2019:Q2,age55to69,48192724,52100673,10289929,1837419,12460918,9420514,5124575,4952987,8014331,3907949,2643611,808664,455674
2019:Q2,age40to54,24972547,30363067,8234787,1595324,6158988,3155449,3465804,3726432,4026283,5390520,3947213,1274646,168661
2019:Q2,ageunder40,5115892,9472942,3768564,1028605,885916,637663,819681,839497,1493016,4357050,2640023,1646710,70317
2019:Q3,age70plus,27530416,29037317,6360326,1133171,7847392,3665190,1000446,2371449,6659342,1506900,1020246,331802,154852
2019:Q3,age55to69,48178443,52104776,10204475,1852956,12368220,9467458,5141665,4968993,8101009,3926333,2641297,822344,462692
2019:Q3,age40to54,25349180,30764115,8333831,1620669,6207507,3189019,3489929,3841730,4081429,5414935,3958700,1287764,168471
2019:Q3,ageunder40,5093422,9544651,3830445,1017927,862048,660215,829394,852573,1492049,4451230,2701733,1682238,67259
2019:Q4,age70plus,28727580,30243595,6364290,1150821,8744212,3723222,1023286,2443836,6793929,1516015,1021165,337759,157091
2019:Q4,age55to69,49302806,53273664,10146090,1870587,13143518,9489101,5397505,4995619,8231244,3970858,2656467,848342,466049
2019:Q4,age40to54,25490437,30944311,8245316,1622990,6300238,3259406,3617004,3749822,4149536,5453874,3971396,1309532,172946
2019:Q4,ageunder40,5443966,9952896,3816148,1026945,1066020,690995,874907,869526,1608355,4508930,2742292,1696558,70080
2020:Q1,age70plus,27196652,28710916,6621909,1167512,6608506,3744046,902168,2553956,7112819,1514264,1023012,326144,165108
2020:Q1,age55to69,46397626,50370855,10496401,1883555,10134118,9406850,4797587,5079274,8573070,3973229,2661464,824827,486938
2020:Q1,age40to54,24119057,29577962,8441320,1623448,5082846,3293059,3169560,3680492,4287237,5458905,3979535,1292139,187231
2020:Q1,ageunder40,5283407,9801921,3950585,1035020,685704,711714,773381,903342,1742175,4518514,2769082,1670009,79423
2020:Q2,age70plus,29670504,31176474,6798988,1171445,8475185,3789894,981953,2639976,7319032,1505969,1026511,320214,159244
2020:Q2,age55to69,49431164,53393320,10689549,1881471,12137139,9394158,5396057,5124331,8770614,3962156,2673679,816781,471696
2020:Q2,age40to54,25286848,30753583,8535770,1616660,5631176,3355373,3527457,3600582,4486564,5466736,3999581,1281041,186114
2020:Q2,ageunder40,6096896,10619762,4038346,1031039,1067573,738301,872858,924474,1947171,4522866,2800797,1644431,77638
2020:Q3,age70plus,31324802,32861365,7116633,1225175,9554137,3828402,1011920,2811791,7313306,1536562,1035876,322424,178262
2020:Q3,age55to69,51232990,55276032,11122500,1933698,13144557,9361757,5698842,5298124,8716553,4043042,2709060,832067,501915
2020:Q3,age40to54,25886555,31423703,8794080,1641435,5836245,3413096,3688360,3566608,4483879,5537148,4051845,1301925,183378
2020:Q3,ageunder40,6662515,11246881,4202928,1069324,1295498,762267,920495,984350,2012019,4584366,2854836,1651204,78326
2020:Q4,age70plus,34061969,35650431,7407957,1274259,11482370,3891422,1072743,2975307,7546374,1588462,1055403,328622,204437
2020:Q4,age55to69,54493801,58623563,11500051,1981120,15174743,9396985,6161221,5456566,8952877,4129762,2729741,849910,550111
2020:Q4,age40to54,27104583,32722920,9031847,1665242,6400305,3499106,3968745,3529359,4628316,5618338,4109347,1321858,187133
2020:Q4,ageunder40,7486910,12107775,4347293,1101653,1678895,791530,997658,1038242,2152504,4620865,2888704,1648636,83525
2021:Q1,age70plus,36010266,37628554,7869108,1322967,12706912,3937857,1083028,3129741,7578940,1618287,1068380,325556,224351
2021:Q1,age55to69,56519988,60698745,12108739,2015426,16331998,9388152,6312000,5599346,8943085,4178757,2748771,846504,583482
2021:Q1,age40to54,27925482,33601926,9369636,1681758,6670604,3571981,4051080,3489209,4767659,5676444,4159498,1328249,188697
2021:Q1,ageunder40,8212771,12846560,4558360,1135068,1922124,815466,1022159,1085596,2307787,4633789,2915758,1632181,85850
2021:Q2,age70plus,38572584,40251258,8633297,1429070,14026625,3989371,1117837,3423855,7631203,1678674,1099432,347425,231817
2021:Q2,age55to69,59456865,63842722,13227139,2112746,17593571,9394692,6621304,5945453,8947817,4385858,2870953,918975,595930
2021:Q2,age40to54,28998985,34922030,10023935,1736328,6984649,3654207,4235427,3515589,4771895,5923045,4330547,1402919,189579
2021:Q2,ageunder40,8951832,13771271,4952496,1214816,2175643,839362,1068569,1194066,2326319,4819439,3051760,1680910,86769
2021:Q3,age70plus,39939300,41630649,9105732,1506404,14394798,4026472,1100339,3726596,7770308,1691348,1100968,350783,239597
2021:Q3,age55to69,60612657,65109769,13868938,2185686,17717019,9364739,6629704,6299406,9044278,4497113,2938354,947417,611342
2021:Q3,age40to54,29364842,35414596,10410238,1780129,6919826,3726698,4221118,3544785,4811802,6049754,4416239,1437939,195576
2021:Q3,ageunder40,9348765,14247995,5158885,1264960,2244153,858198,1060545,1302214,2359040,4899230,3120173,1688954,90103
2021:Q4,age70plus,41484372,43191514,9326388,1586584,15308019,4080716,1125874,3929222,7834711,1707142,1105409,358084,243649
2021:Q4,age55to69,62091421,66710358,14078025,2265478,18490271,9383318,6864243,6505399,9123623,4618937,3009242,985492,624203
2021:Q4,age40to54,29926708,36130485,10572069,1830792,7085832,3821563,4375259,3530205,4914764,6203777,4514597,1476811,212369
2021:Q4,ageunder40,9729123,14704799,5211474,1313101,2406144,879520,1093126,1360715,2440718,4975676,3185242,1692333,98101
2022:Q1,age70plus,42033901,43725105,10069462,1676209,14736861,4020896,1058959,4124714,8038005,1691205,1091111,354434,245660
2022:Q1,age55to69,61935604,66661238,15131653,2349237,17524507,9102375,6556721,6700399,9296347,4725634,3092768,1005016,627850
2022:Q1,age40to54,29960063,36282876,11230881,1885598,6666545,3808210,4174720,3514860,5002062,6322813,4604164,1500535,218114
2022:Q1,ageunder40,9964238,15002006,5533601,1366791,2291883,871731,1033539,1411757,2492704,5037768,3255945,1682235,99588
2022:Q2,age70plus,40424704,42119357,10630247,1718072,12362170,3962049,933851,4390625,8122343,1694653,1099777,365384,229492
2022:Q2,age55to69,59127035,63950660,15980546,2398228,14479153,8784904,5921449,6995334,9391046,4823625,3169654,1051868,602103
2022:Q2,age40to54,28859658,35366366,11845363,1924315,5535119,3771186,3756380,3531934,5002068,6506708,4726153,1553929,226626
2022:Q2,ageunder40,9662537,14761266,5803302,1373382,1859864,854090,917650,1488611,2464367,5098729,3310131,1687946,100652
2022:Q3,age70plus,39933407,41657126,10445970,1768714,11892624,3928804,879926,4441772,8299316,1723719,1120450,375307,227962
2022:Q3,age55to69,57386692,62292572,15315710,2450794,13687637,8540124,5689513,6986414,9622380,4905880,3218828,1086023,601029
2022:Q3,age40to54,27841388,34527059,11514267,1966872,5183254,3765360,3616190,3461386,5019730,6685672,4846262,1607337,232073
2022:Q3,ageunder40,9291250,14402681,5645510,1385112,1767461,841129,869450,1468114,2425905,5111431,3324650,1685619,101162
2022:Q4,age70plus,40692105,42441009,10231243,1803327,12586897,3912817,926013,4342200,8638512,1748904,1152636,391934,204334
2022:Q4,age55to69,57947485,62864614,15030492,2461987,14323370,8380504,5888793,6773834,10005634,4917128,3244035,1114005,559088
2022:Q4,age40to54,27827590,34617443,11308913,1978199,5417961,3714341,3762296,3405358,5030374,6789853,4908853,1642339,238661
2022:Q4,ageunder40,8994857,14155256,5385204,1395801,1860842,826574,902082,1404296,2380457,5160399,3348568,1710161,101670
2023:Q1,age70plus,42213746,44014215,10392649,1847591,13489367,3994198,986620,4333783,8970006,1800469,1198417,399575,202477
2023:Q1,age55to69,59239021,64100249,15013467,2474758,15076725,8409351,6150399,6649375,10326175,4861229,3216774,1099027,545428
2023:Q1,age40to54,28429124,35255193,11386519,1999604,5721390,3752359,3959809,3388288,5047225,6826069,4953469,1645685,226915
2023:Q1,ageunder40,9167009,14313819,5416910,1413395,1988036,834712,947929,1379401,2333436,5146810,3343394,1707698,95718
2023:Q2,age70plus,44182298,46029169,11096087,1889708,14373858,4061197,1042511,4478808,9087000,1846871,1226991,412053,207827
2023:Q2,age55to69,61417912,66297687,15996124,2487213,15857535,8449974,6397648,6764094,10345099,4879775,3220112,1111925,547738
2023:Q2,age40to54,29487227,36373072,11917860,2015924,6025905,3787206,4145241,3436235,5044701,6885846,4999835,1663401,222610
2023:Q2,ageunder40,9649615,14827782,5704017,1435001,2117602,842369,991377,1424167,2313249,5178167,3364804,1719293,94070
2023:Q3,age70plus,43973545,45863402,11266041,1899861,13931721,4048043,1041551,4527783,9148402,1889857,1250677,420179,219001
2023:Q3,age55to69,60817250,65736844,16143541,2480212,15222247,8326854,6418132,6769885,10375973,4919594,3238149,1120231,561214
2023:Q3,age40to54,29247954,36174610,12013285,2013851,5811764,3745175,4127407,3439080,5024049,6926656,5041118,1664761,220777
2023:Q3,ageunder40,9583000,14806004,5777701,1437451,2036104,836511,986028,1437606,2294604,5223004,3405739,1722772,94493
2023:Q4,age70plus,45793734,47722621,11283429,1924444,15345746,4178909,1116718,4434781,9438594,1928887,1276271,432214,220402
2023:Q4,age55to69,62591038,67539891,15937325,2475777,16616648,8558675,6682804,6587223,10681439,4948853,3252803,1136487,559563
2023:Q4,age40to54,29848343,36823098,11856412,2008879,6301460,3834051,4353999,3380317,5087979,6974755,5072677,1681235,220843
2023:Q4,ageunder40,9762198,15022721,5719383,1447471,2252790,858435,1048475,1385987,2310180,5260523,3427649,1738290,94584
2024:Q1,age70plus,47761846,49731017,11626001,1958647,16752160,4233843,1187728,4408846,9563792,1969171,1300245,431331,237595
2024:Q1,age55to69,64791465,69747479,16357775,2493359,18011929,8614362,7028778,6509904,10731372,4956014,3251736,1119373,584905
2024:Q1,age40to54,30854940,37850109,12062145,2021701,6797244,3859484,4591767,3360886,5156883,6995169,5095730,1675138,224301
2024:Q1,ageunder40,10177189,15428053,5825557,1461852,2463497,862770,1103477,1360605,2350295,5250864,3423216,1730520,97128
2024:Q2,age70plus,48823980,50830120,12111690,1976406,17133373,4276674,1214402,4492895,9624681,2006141,1321785,438396,245960
2024:Q2,age55to69,65817924,70793952,17013956,2491038,18249236,8623853,7118553,6563150,10734166,4976028,3259150,1123661,593217
2024:Q2,age40to54,31446534,38503121,12451891,2033062,6927376,3889193,4682256,3397472,5121871,7056588,5149404,1685774,221410
2024:Q2,ageunder40,10397251,15672612,6020825,1467563,2511488,867191,1121705,1384346,2299494,5275360,3446195,1733023,96142
2024:Q3,age70plus,50427077,52454732,12084960,1996152,18360483,4325384,1274699,4538161,9874893,2027655,1337339,442743,247573
2024:Q3,age55to69,67402839,72398240,16831737,2496274,19428477,8672745,7397621,6580618,10990767,4995400,3276375,1126593,592432
2024:Q3,age40to54,32130640,39248216,12408748,2043935,7373519,3923912,4894732,3414755,5188615,7117576,5194952,1704989,217635
2024:Q3,ageunder40,10593856,15918282,5990063,1477020,2702232,874329,1171354,1395372,2307913,5324426,3476377,1753438,94611
2024:Q4,age70plus,50947955,53005673,12063919,2037460,18667693,4392834,1283633,4610515,9949619,2057718,1369490,437937,250291
2024:Q4,age55to69,67311498,72259323,16569496,2513168,19504690,8707042,7340304,6596279,11028345,4947825,3280286,1095018,572521
2024:Q4,age40to54,32282098,39368041,12338407,2062515,7432536,3953974,4887092,3430129,5263387,7085943,5241019,1681013,163911
2024:Q4,ageunder40,10697224,16007570,5959162,1498047,2734187,883176,1173363,1412293,2347342,5310346,3504735,1734090,71521
2025:Q1,age70plus,51084325,53149094,12320895,2087416,18345308,4414616,1259066,4599731,10122062,2064770,1383525,439443,241802
2025:Q1,age55to69,67221080,72151297,16802402,2540707,19115069,8719159,7195483,6571529,11206948,4930217,3290705,1093388,546124
2025:Q1,age40to54,32118548,39201118,12357198,2076440,7282466,3954497,4776020,3424894,5329604,7082570,5256641,1685723,140206
2025:Q1,ageunder40,10723262,16045971,6012780,1536560,2673071,885372,1149775,1401130,2387283,5322709,3517229,1744753,60727
2025:Q2,age70plus,53278931,55379103,12679321,2147683,19891688,4459916,1353425,4621849,10225222,2100172,1404282,446334,249556
2025:Q2,age55to69,69765881,74735767,17252231,2588232,20622734,8761338,7657212,6571737,11282282,4969886,3316657,1103408,549821
2025:Q2,age40to54,33218968,40342485,12575116,2108239,7819236,3973356,5095966,3431385,5339188,7123518,5299927,1694991,128600
2025:Q2,ageunder40,11153511,16505736,6134046,1572784,2905313,889391,1226212,1397654,2380336,5352225,3543877,1751562,56786
2025:Q3,age70plus,55060087,57202439,12572231,2182836,21432851,4492392,1424391,4729978,10367760,2142352,1422547,450934,268871
2025:Q3,age55to69,71827847,76867771,17075295,2630075,22179539,8810081,8018014,6698419,11456348,5039924,3349341,1111194,579389
2025:Q3,age40to54,34049076,41235292,12544398,2135710,8364671,3990307,5340192,3471591,5388423,7186216,5346903,1712864,126449
2025:Q3,ageunder40,11391376,16777434,6076360,1585367,3132961,890064,1279875,1428451,2384356,5386058,3563029,1765334,57695
2025:Q4,age70plus,56045817,58243451,12523414,2230838,22127192,4562928,1456382,4764667,10578030,2197634,1445430,462007,290197
2025:Q4,age55to69,72115619,77201018,16813179,2657261,22585855,8839866,8061833,6654611,11588413,5085399,3358603,1122204,604592
2025:Q4,age40to54,34444619,41713628,12561414,2169880,8577187,4032834,5426524,3477967,5467822,7269009,5403157,1738783,127069
2025:Q4,ageunder40,11397406,16808765,6015416,1595799,3200816,892763,1291428,1420332,2392211,5411358,3576019,1776415,58924
2026:Q1,age70plus,56859851,59115798,13000696,2350398,21887169,4647567,1451018,4921685,10857266,2255947,1485788,467014,303145
2026:Q1,age55to69,71685229,76768415,17106661,2711067,21883314,8826730,7881583,6720836,11638224,5083186,3363236,1107555,612395
2026:Q1,age40to54,34046371,41296967,12556283,2190475,8286094,4007274,5277506,3474170,5505166,7250597,5396557,1726661,127379
2026:Q1,ageunder40,11418169,16824632,6059702,1647863,3089572,889607,1259499,1442733,2435656,5406463,3575403,1771801,59259
