Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Unincorporated businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
2014:Q4,Hispanic,1860978,2657535,959896,281982,259337,384847,226120,210632,334721,796557,556972,227244,12341
2014:Q4,Other,5662249,7099132,2037082,385535,1027670,1174152,696773,611141,1166779,1436883,1042818,341553,52512
2015:Q1,White,72011917,81990641,17728657,3838153,18775533,11812742,6872473,8253616,14709468,9978724,7055782,2271485,651457
2015:Q1,Black,3666344,4770370,1159603,359031,276417,1608360,516061,230283,620616,1104027,638837,452433,12757
2015:Q1,Hispanic,1978059,2790158,996290,286571,279660,402666,244287,212132,368552,812099,561627,236879,13593
2015:Q1,Other,5822029,7271677,2088114,388586,1047852,1200433,714031,617417,1215244,1449648,1044691,346306,58651
2015:Q2,White,72492006,82510916,18037718,3869147,18827635,11840138,6848007,8531642,14556629,10018910,7057742,2301300,659868
2015:Q2,Black,3748139,4881692,1204391,376207,276517,1626081,517145,237584,643767,1133553,648024,471283,14246
2015:Q2,Hispanic,2081620,2918703,1036770,293673,297354,420251,259282,217875,393498,837084,574713,247156,15215
2015:Q2,Other,5925377,7404792,2137675,396058,1044231,1225734,722439,633803,1244852,1479416,1056132,358003,65281
2015:Q3,White,71484040,81530008,18331638,3888146,17337232,11841007,6545723,8692926,14893336,10045968,7064959,2337749,643260
2015:Q3,Black,3767878,4931957,1249830,378821,263178,1639436,480917,240218,679557,1164078,656922,493056,14100
2015:Q3,Hispanic,2155598,3018729,1076729,301020,300890,436794,263367,219374,420555,863131,587611,259942,15578
2015:Q3,Other,5887874,7400169,2196295,395709,920855,1247591,701996,640813,1296909,1512295,1068844,372319,71132
2015:Q4,White,72583086,82591470,18535018,3902309,17982491,11884066,6692755,8728076,14866754,10008383,7089281,2280819,638283
2015:Q4,Black,3879921,5044367,1284206,384195,268205,1658389,504958,237645,706769,1164446,663433,485136,15877
2015:Q4,Hispanic,2268658,3148427,1111050,307337,323061,455077,284576,216164,451161,879769,598606,264486,16677
2015:Q4,Other,6043202,7576731,2250036,396784,964283,1276542,728505,637429,1323152,1533530,1084485,369789,79256
2016:Q1,White,73394831,83361695,18706338,3922489,18239250,11916528,6749334,8665371,15162384,9966864,7064559,2270230,632075
2016:Q1,Black,3972141,5148361,1314974,398790,269701,1674310,516141,230933,743512,1176220,668228,491037,16955
2016:Q1,Hispanic,2368148,3268114,1145397,312972,341305,472586,301857,209220,484777,899966,607573,274555,17838
2016:Q1,Other,6168919,7722943,2294687,402992,977858,1304102,745572,625878,1371854,1554023,1091721,376415,85887
2016:Q2,White,74587583,84592474,19094585,3942778,18736937,11961824,6836462,8883951,15135936,10004890,7071925,2297089,635876
2016:Q2,Black,4086157,5290735,1362024,419105,273173,1695143,531595,235589,774105,1204577,679148,507249,18180
2016:Q2,Hispanic,2466230,3392094,1184980,317483,361413,487015,320108,212356,508739,925864,621750,284468,19646
2016:Q2,Other,6325423,7910322,2354433,412358,1010575,1325473,766121,638531,1402831,1584899,1105035,387987,91877
2016:Q3,White,75798427,85872747,19433964,3963705,19287437,12015918,6993574,9077016,15101133,10074321,7099202,2335541,639578
2016:Q3,Black,4160311,5395489,1401471,414386,276857,1714902,555602,238927,793344,1235177,688356,527426,19395
2016:Q3,Hispanic,2594264,3546179,1247346,324160,381436,500991,340578,214214,537454,951915,634358,296011,21546
2016:Q3,Other,6468215,8090191,2419854,408940,1047619,1347923,794164,649058,1422634,1621977,1121432,402612,97933
2016:Q4,White,76164710,86275113,19691209,3986648,19430505,12078774,7001272,9057738,15028968,10110403,7109272,2378637,622494
2016:Q4,Black,4204507,5458486,1434642,410380,280077,1737781,566576,236128,792902,1253979,695053,542292,16634
2016:Q4,Hispanic,2577390,3539853,1250395,328600,363782,512946,341336,214224,528570,962463,643259,298936,20268
2016:Q4,Other,6671214,8324737,2526630,411101,1126408,1333269,800099,678045,1449184,1653523,1144346,416572,92605
2017:Q1,White,78007487,88139820,19963042,4020412,20498798,12171598,7251920,9035965,15198085,10132333,7122267,2368880,641186
2017:Q1,Black,4311797,5565609,1451402,414191,291132,1762508,612034,232718,801624,1253812,698298,539414,16100
2017:Q1,Hispanic,2604550,3574184,1273919,332626,353505,525190,351674,213685,523585,969634,648910,299828,20896
2017:Q1,Other,7013900,8690965,2630457,417973,1284103,1322294,833141,707171,1495825,1677064,1167053,422302,87709
2017:Q2,White,79489294,89708438,20321734,4040687,21074488,12261462,7413593,9435573,15160900,10219144,7150842,2399639,668663
2017:Q2,Black,4398325,5667918,1480548,409765,297170,1783816,644561,246464,805595,1269594,703377,548440,17777
2017:Q2,Hispanic,2624024,3602691,1301813,335286,336877,536320,357550,228294,506551,978667,655905,300629,22133
2017:Q2,Other,7324408,9036427,2735040,420331,1405514,1309674,856515,775062,1534292,1712019,1192436,434001,85582
2017:Q3,White,80753897,91056463,20664735,4056884,21715441,12354936,7614190,9486458,15163819,10302566,7188716,2438098,675752
2017:Q3,Black,4460706,5746472,1503898,401346,303217,1802782,682044,245194,807991,1285766,710312,558931,16523
2017:Q3,Hispanic,2627397,3617618,1326189,337251,319503,546687,364285,229661,494042,990222,664283,303932,22007
2017:Q3,Other,7625171,9373281,2851054,420673,1536096,1296529,884419,812295,1572215,1748110,1219490,448222,80398
2017:Q4,White,82731528,93153967,20914228,4104060,22860495,12454596,7848326,9630957,15341306,10422439,7221123,2488880,712436
2017:Q4,Black,4525804,5831323,1519013,397303,313032,1819851,723945,247436,810742,1305519,715240,572394,17885
2017:Q4,Hispanic,2636693,3636766,1344032,341646,305141,556476,371737,234158,483576,1000072,670810,305682,23580
2017:Q4,Other,8001421,9787362,2969263,424627,1714453,1283345,916414,858938,1620322,1785941,1245172,463829,76940
2018:Q1,White,83452207,93908264,21346211,4152611,22743433,12543967,7794643,9696647,15630752,10456057,7238417,2479915,737725
2018:Q1,Black,4571310,5868857,1540732,399223,311390,1832392,722936,245934,816249,1297547,712469,566111,18967
2018:Q1,Hispanic,2641621,3641457,1371578,344992,279402,565057,367100,235432,477896,999836,670822,304529,24485
2018:Q1,Other,8275227,10085271,3110884,432054,1785514,1267347,915513,898899,1675060,1810044,1266981,469321,73742
2018:Q2,White,84396331,94933799,21618742,4197858,23053158,12645341,7885875,9814049,15718776,10537468,7284283,2505099,748086
2018:Q2,Black,4610180,5913580,1554013,397488,312917,1844053,742030,246209,816870,1303400,713775,569667,19958
2018:Q2,Hispanic,2627322,3629811,1385469,347873,256565,573487,367831,238359,460227,1002489,674487,303315,24687
2018:Q2,Other,8541069,10387266,3203971,437680,1896619,1252388,931192,944524,1720891,1846197,1294306,480093,71798
2018:Q3,White,86054554,96702708,21929832,4233656,24009826,12761292,8086747,9887910,15793445,10648154,7338945,2553291,755918
2018:Q3,Black,4656159,5971772,1567236,392818,319322,1855272,775694,244264,817166,1315614,716817,579776,19021
2018:Q3,Hispanic,2608759,3618428,1396055,349614,238080,581967,372307,239467,440938,1009669,679826,305375,24468
2018:Q3,Other,8885750,10772090,3307801,441629,2069252,1239004,959579,986661,1768164,1886340,1323432,496123,66785
2018:Q4,White,82247962,92979005,21557013,4287822,20741088,12827132,7444585,9856134,16265231,10731044,7374961,2601612,754471
2018:Q4,Black,4486911,5811466,1537802,385465,290107,1855775,686135,237555,818626,1324554,715914,588887,19753
2018:Q4,Hispanic,2495105,3506403,1365509,353336,188069,587891,344121,236563,430914,1011298,682083,305149,24066
2018:Q4,Other,8625788,10551235,3290520,444982,1857576,1215879,888990,1018959,1834329,1925447,1348659,511394,65394
2019:Q1,White,86742268,97467319,21487815,4337051,23881328,12997746,8003247,9979627,16780505,10725052,7387180,2594600,743272
2019:Q1,Black,4618717,5924043,1515700,397520,313696,1870240,770239,236994,819655,1305327,710211,579295,15821
2019:Q1,Hispanic,2506768,3513434,1351921,354149,184779,597846,362219,239230,423289,1006666,680655,303521,22490
2019:Q1,Other,9220543,11163271,3324529,459212,2236796,1210385,960036,1067399,1904914,1942728,1368891,517054,56783
2019:Q2,White,88874325,99703923,22251828,4371740,24585331,13140111,8215720,10278722,16860470,10829597,7431086,2634578,763933
2019:Q2,Black,4688402,6001932,1550422,394942,316424,1881139,803427,243332,812246,1313530,714794,582381,16355
2019:Q2,Hispanic,2512961,3528709,1387323,354799,163296,604916,366868,248174,403333,1015748,688491,304198,23059
2019:Q2,Other,9679850,11660479,3512486,465116,2395694,1207508,990669,1134663,1954343,1980629,1396593,530950,53086
2019:Q3,White,89139919,100076041,22231489,4422976,24367434,13278166,8278222,10363808,17133946,10936121,7484636,2682200,769285
2019:Q3,Black,4648261,5967558,1529259,378957,311381,1888643,813724,240475,805120,1319297,716681,587872,14744
2019:Q3,Hispanic,2501235,3525348,1416395,358601,135322,611719,365841,249342,388129,1024113,694859,306732,22522
2019:Q3,Other,9862046,11881912,3551935,464190,2471030,1203353,1003648,1181121,2006635,2019866,1425801,547343,46722
2019:Q4,White,91731877,102768326,22150234,4462574,26131575,13421061,8647778,10414111,17540993,11036449,7532907,2727216,776326
2019:Q4,Black,4680395,6020499,1539112,379251,316103,1899207,838285,242274,806266,1340104,717504,606271,16329
2019:Q4,Hispanic,2472189,3492008,1363549,358412,150916,610192,369436,241055,398448,1019819,693871,303721,22227
2019:Q4,Other,10080330,12133634,3518948,471106,2655395,1232264,1057204,1161361,2037355,2053305,1447037,554982,51286
2020:Q1,White,86486900,97542138,22898086,4494726,20047379,13428930,7688727,10578715,18405575,11055238,7566519,2676567,812152
2020:Q1,Black,4520778,5849250,1583648,379314,259361,1886559,679070,248260,813038,1328472,712614,593902,21956
2020:Q1,Hispanic,2428889,3439435,1392432,357531,114180,603529,325094,236993,409676,1010546,689113,297690,23743
2020:Q1,Other,9560175,11630831,3636048,477965,2090254,1236651,949805,1153096,2087012,2070656,1464848,544959,60849
2020:Q2,White,93100598,104156131,23358431,4494513,24360537,13532635,8585590,10670881,19153544,11055533,7618135,2646993,790405
2020:Q2,Black,4680479,5997104,1613281,372246,284318,1885735,774917,250854,815753,1316625,709160,587233,20232
2020:Q2,Hispanic,2521364,3520495,1404751,354191,146151,601026,349023,230560,434793,999130,686823,290468,21839
2020:Q2,Other,10182971,12269409,3686191,479666,2520067,1258330,1068795,1137068,2119292,2086439,1486450,537772,62217
2020:Q3,White,97087595,108324691,24293162,4615689,26618945,13613197,9024097,11017980,19141620,11237095,7727813,2677588,831694
2020:Q3,Black,4775618,6107811,1665252,391094,292356,1878631,806416,262945,811118,1332193,712067,597991,22135
2020:Q3,Hispanic,2596033,3599682,1446105,360667,164340,597997,356532,233070,440971,1003649,691529,288790,23330
2020:Q3,Other,10647616,12775796,3831623,502181,2754795,1275697,1132572,1146877,2132051,2128181,1520209,543251,64721
2020:Q4,White,104117734,115566474,25135607,4726829,31024475,13787606,9729599,11338017,19824342,11448740,7838674,2708518,901548
2020:Q4,Black,4934315,6275057,1715413,406037,315410,1882102,868421,273220,814454,1340742,703867,610142,26733
2020:Q4,Hispanic,2717550,3715031,1484450,366550,196470,599083,373082,234722,460674,997481,688266,282799,26416
2020:Q4,Other,11377664,13548129,3951678,522858,3199957,1310253,1229265,1153515,2180602,2170465,1552388,547567,70510
2021:Q1,White,108904035,120482799,26414468,4818064,33618624,13906216,9961919,11629861,20133648,11578764,7928200,2700776,949788
2021:Q1,Black,5017846,6351706,1779482,422232,324050,1874253,865453,281613,804623,1333860,696243,608074,29543
2021:Q1,Hispanic,2834320,3827826,1553499,370328,216592,598480,372911,235529,480488,993506,686829,278306,28371
2021:Q1,Other,11912307,14113454,4158395,544594,3472373,1334508,1267984,1156890,2178710,2201147,1581135,545334,74678
2021:Q2,White,115149878,127216116,28701546,5052428,36439727,14048726,10432439,12323678,20217572,12066238,8252338,2846849,967051
2021:Q2,Black,5163837,6564328,1910838,464547,333334,1866412,891765,304328,793104,1400491,721945,648249,30297
2021:Q2,Hispanic,2997029,4025892,1689731,385563,238196,599364,381858,250053,481126,1028863,717600,282431,28832
2021:Q2,Other,12669521,14980946,4534752,590423,3769232,1363131,1337075,1200904,2185430,2311425,1660809,572700,77916
2021:Q3,White,117968667,130258675,30040904,5227662,36872273,14145088,10429942,13035063,20507744,12290008,8398441,2900192,991375
2021:Q3,Black,5199223,6621730,1989092,488733,325432,1848831,858598,326340,784704,1422507,733897,656438,32172
2021:Q3,Hispanic,3085004,4138146,1771779,396929,244272,599087,375154,265305,485619,1053142,737766,285695,29681
2021:Q3,Other,13012671,15384458,4742018,623855,3833819,1383101,1348013,1246294,2207358,2371787,1705632,582768,83387
2021:Q4,White,121505673,134047367,30567042,5416481,38671015,14310209,10804647,13456660,20821313,12541694,8558519,2964763,1018412
2021:Q4,Black,5220789,6667283,2016542,511120,326239,1836937,867250,336208,772988,1446494,743760,666883,35851
2021:Q4,Hispanic,3152663,4229247,1806765,409953,259463,602150,381106,270940,498870,1076583,758810,287206,30567
2021:Q4,Other,13352498,15793259,4797608,658403,4033550,1415823,1405499,1261733,2220644,2440761,1753401,593868,93492
2022:Q1,White,121998540,134707905,32731215,5619559,36796187,14071041,10330938,13856923,21302042,12709365,8692879,2990747,1025739
2022:Q1,Black,5161731,6620245,2125561,536449,302633,1769426,777619,344061,764495,1458514,761693,660348,36473
2022:Q1,Hispanic,3238676,4351954,1943819,424150,250845,590396,358712,276113,507919,1113278,790173,292511,30594
2022:Q1,Other,13494859,15991122,5165001,697677,3870130,1372350,1356670,1274634,2254660,2496263,1799243,598614,98406
2022:Q2,White,116871865,129813643,34541955,5730086,30509244,13790639,9330482,14453543,21457694,12941778,8873940,3076490,991348
2022:Q2,Black,4970242,6445504,2229362,535360,251343,1691055,638528,357491,742364,1475262,766740,673183,35339
2022:Q2,Hispanic,3260939,4398306,2060132,432774,213292,579311,319684,288240,504872,1137367,813368,295464,28535
2022:Q2,Other,12970889,15540196,5428009,715777,3262427,1311224,1240636,1307230,2274893,2569308,1851667,613989,103652
2022:Q3,White,114168502,127340804,33663945,5852955,28967890,13610385,8974086,14450287,21821256,13172302,9033559,3148099,990644
2022:Q3,Black,4695283,6168615,2131363,537643,231318,1624235,573188,348771,722096,1473331,755609,682547,35175
2022:Q3,Hispanic,3122019,4270997,1962806,442589,206980,572903,302734,280409,502576,1148978,824198,296519,28261
2022:Q3,Other,12466932,15099022,5163342,738304,3124787,1267894,1205072,1278219,2321404,2632091,1896824,627122,108145
2022:Q4,White,114986511,128253691,32771666,5890806,30413913,13418643,9296791,14065480,22396393,13267180,9123040,3210325,933815
2022:Q4,Black,4674110,6166383,2112596,544837,240326,1600552,603832,335448,728792,1492273,758104,700745,33424
2022:Q4,Hispanic,3101918,4258013,1940031,447524,217699,568391,314829,268527,501012,1156095,831604,299100,25391
2022:Q4,Other,12699498,15400234,5131559,756148,3317131,1246650,1263733,1256234,2428778,2700736,1941345,648269,111122
2023:Q1,White,117849343,131121602,32887350,5949669,32231686,13516550,9723570,13897900,22914877,13272259,9165689,3197550,909020
2023:Q1,Black,4775066,6252903,2121692,552866,251885,1613527,648033,329763,735137,1477837,744708,702922,30207
2023:Q1,Hispanic,3176426,4321025,1961449,455690,231592,576559,332194,264458,499083,1144600,824252,295775,24573
2023:Q1,Other,13248064,15987946,5239054,777123,3560355,1283983,1340960,1258726,2527745,2739882,1977405,655737,106740
2023:Q2,White,122364128,135734030,34731155,6006004,34074935,13613419,10128976,14185734,22993807,13369901,9229136,3228892,911873
2023:Q2,Black,4967221,6458879,2229422,564996,263888,1629109,691779,340312,739373,1491658,746360,715620,29678
2023:Q2,Hispanic,3316452,4460421,2057721,460276,244173,580797,346573,274461,496420,1143969,825206,293919,24844
2023:Q2,Other,14089249,16874380,5695790,796571,3791903,1317421,1409450,1302797,2560448,2785131,2011039,668241,105851
2023:Q3,White,121306987,134798383,35079016,6006370,32843399,13468905,10111642,14243173,23045878,13491396,9316525,3241766,933105
2023:Q3,Black,4980728,6491999,2261574,567103,257643,1620433,701644,344229,739373,1511271,755541,725081,30649
2023:Q3,Hispanic,3327239,4478052,2081974,461863,236572,576782,349735,277368,493757,1150812,833252,291516,26044
2023:Q3,Other,14006795,16812428,5778004,796039,3664222,1290463,1410098,1309583,2564019,2805633,2030365,669581,105687
2023:Q4,White,125143848,138740723,34763844,6016556,35976519,13814459,10614617,13910828,23643900,13596875,9383855,3280544,932476
2023:Q4,Black,5045311,6567375,2236639,571940,276466,1658849,743383,332122,747976,1522064,755748,735687,30629
2023:Q4,Hispanic,3366199,4524592,2073716,464252,258913,593130,365506,267232,501843,1158393,839542,292726,26125
2023:Q4,Other,14439956,17275640,5722349,803823,4004746,1363631,1478488,1278126,2624477,2835685,2050256,679269,106160
2024:Q1,White,129657508,143276995,35490880,6059139,39050863,13900335,11150921,13766636,23858222,13619487,9396889,3250130,972468
2024:Q1,Black,5184017,6693546,2273768,579196,295052,1667224,798414,326564,753328,1509530,748540,728070,32920
2024:Q1,Hispanic,3493827,4657868,2132229,472159,282554,602673,387964,264577,515712,1164040,841835,293851,28354
2024:Q1,Other,15250087,18128248,5974601,825065,4396361,1400228,1574452,1282463,2675078,2878161,2083664,684312,110185
2024:Q2,White,131763767,145459099,36706991,6070568,39713102,13944367,11307337,13919090,23797643,13695332,9451834,3259065,984433
2024:Q2,Black,5291715,6810685,2346370,582450,299863,1676603,817380,332415,755605,1518970,752046,733988,32936
2024:Q2,Hispanic,3607311,4785114,2220141,478518,290387,611408,398183,272760,513717,1177804,853626,294797,29381
2024:Q2,Other,15822897,18744908,6324860,836534,4518122,1424533,1614015,1313599,2713245,2922011,2119029,693005,109977
2024:Q3,White,135231099,149001896,36441923,6092498,42401411,14023572,11761467,13986199,24294826,13770797,9510930,3278156,981711
2024:Q3,Black,5421653,6967593,2359155,593017,319998,1706029,875866,338529,775000,1545940,766285,747183,32472
2024:Q3,Hispanic,3649069,4842814,2218544,482943,310623,617970,416466,276476,519792,1193745,864227,300031,29487
2024:Q3,Other,16252590,19207166,6295885,844923,4832681,1448799,1684607,1327701,2772569,2954576,2143600,702394,108582
2024:Q4,White,135769073,149494631,36115368,6153882,42818881,14104764,11709538,14082755,24509442,13725557,9587336,3218141,920080
2024:Q4,Black,5510555,7054566,2374026,609964,327065,1739560,880432,346404,777114,1544010,776747,742712,24551
2024:Q4,Hispanic,3693981,4892993,2223445,492843,316553,627223,417980,282358,532591,1199013,873050,298081,27882
2024:Q4,Other,16265166,19198417,6218144,854501,4876607,1465480,1676442,1337697,2769546,2933251,2158397,689126,85728
2025:Q1,White,135184019,148826847,36381318,6209911,41871294,14089914,11428544,14004159,24841707,13642828,9573665,3208319,860844
2025:Q1,Black,5545363,7090624,2400605,631517,323558,1749264,854003,345322,786354,1545261,777655,745135,22471
2025:Q1,Hispanic,3761660,4974318,2271975,504550,315263,637438,414801,283346,546945,1212658,883424,303370,25864
2025:Q1,Other,16656173,19655693,6439377,895145,4905800,1497027,1682995,1364458,2870891,2999520,2213355,706482,79683
2025:Q2,White,139972488,153636275,37050262,6303605,45130784,14128692,12120579,13988396,24913957,13663787,9596964,3212279,854544
2025:Q2,Black,5704345,7256118,2441464,648993,344664,1756563,930675,344742,789017,1551773,779609,748129,24035
2025:Q2,Hispanic,3953148,5196732,2367353,525430,347268,655807,451314,289321,560239,1243584,907431,309565,26588
2025:Q2,Other,17787310,20873966,6781635,938909,5416256,1542939,1830248,1400165,2963815,3086657,2280738,726322,79597
2025:Q3,White,143992814,157760187,36662075,6374501,48468552,14178055,12655226,14222174,25199605,13767373,9643724,3228579,895070
2025:Q3,Black,5763269,7320440,2415256,654289,364521,1757737,987595,351785,789257,1557171,780819,750141,26211
2025:Q3,Hispanic,4047708,5319019,2382962,540013,377070,667692,478323,302095,570864,1271311,924803,317179,29329
2025:Q3,Other,18524596,21683291,6807992,965185,5899880,1579361,1941327,1452386,3037160,3158695,2332474,744426,81795
2025:Q4,White,145302126,159180023,36309172,6448651,49637729,14255585,12767395,14195700,25565791,13877897,9685932,3255910,936055
2025:Q4,Black,5795722,7375160,2408780,665071,373369,1775727,1004687,352802,794724,1579438,788785,761912,28741
2025:Q4,Hispanic,4113866,5414789,2404039,556399,392006,681929,489906,306558,583953,1300923,944921,323786,32216
2025:Q4,Other,18791747,21996890,6791433,983657,6087946,1615150,1974179,1462518,3082007,3205143,2363571,757802,83770
2026:Q1,White,144198516,157971613,36579937,6564106,48121895,14214111,12393687,14317062,25780816,13773097,9613921,3209539,949637
2026:Q1,Black,5745788,7289561,2392240,686831,359654,1752449,956681,354504,787201,1543773,771300,742962,29511
2026:Q1,Hispanic,4170716,5472181,2436808,571443,384267,686523,480308,316081,596751,1301466,943220,324824,33422
2026:Q1,Other,19894600,23272458,7314358,1077422,6280333,1718097,2038931,1571777,3271541,3377858,2492543,795707,89608
