Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Unincorporated businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
2022:Q2,NoHS,2183457,2636210,1292542,309552,153275,230117,79860,218310,352554,452753,272274,163011,17468
2022:Q3,College,98530051,110465199,28754103,4364212,27707602,10646005,8126877,11818725,19047675,11935147,8286492,2685908,962747
2022:Q3,SomeCollege,20778251,24405438,7608651,1574948,2999392,4191238,1945542,2601102,3484565,3627188,2439414,1102782,84992
2022:Q3,HS,13070871,15483242,5333436,1319619,1684593,2028448,910964,1719361,2486822,2412372,1515827,798886,97659
2022:Q3,NoHS,2073563,2525559,1225267,312713,139388,209726,71695,218498,348272,451996,268457,166711,16828
2022:Q4,College,99719535,111792043,28034643,4418685,29125202,10549375,8451474,11540364,19672300,12072508,8415134,2744921,912453
2022:Q4,SomeCollege,20730375,24384525,7468892,1583890,3146638,4122718,2015425,2512124,3534838,3654150,2461222,1122123,70805
2022:Q4,HS,12955819,15387169,5234653,1318818,1770062,1960654,939021,1659214,2504747,2431350,1507873,818371,105106
2022:Q4,NoHS,2056309,2514584,1217663,317923,147168,201488,73265,213987,343090,458276,269864,173024,15388
2023:Q1,College,102816399,114967905,28308505,4498679,30908570,10678492,8865099,11448538,20260021,12151506,8509654,2752934,888918
2023:Q1,SomeCollege,21034376,24683288,7474273,1594856,3327128,4136669,2114665,2464405,3571292,3648913,2458519,1114572,75822
2023:Q1,HS,13179314,15571581,5236160,1329674,1887890,1975901,991000,1632174,2518782,2392267,1485382,815991,90894
2023:Q1,NoHS,2018810,2460703,1190607,312138,151930,199559,73993,205731,326745,441892,258500,168488,14904
2023:Q2,College,107150096,119424746,30036220,4563252,32685483,10784800,9249681,11717672,20387638,12274650,8601793,2780403,892454
2023:Q2,SomeCollege,21756240,25430342,7850399,1608374,3518280,4157632,2211308,2517274,3567075,3674102,2471745,1123132,79225
2023:Q2,HS,13705081,16102067,5550529,1339396,2010276,1994644,1039530,1659120,2508571,2396986,1480444,831060,85482
2023:Q2,NoHS,2125634,2570556,1276940,316823,160859,203669,76258,209239,326767,444921,257759,172078,15084
2023:Q3,College,106290364,118696907,30415519,4577208,31561341,10699976,9203853,11783725,20455285,12406542,8704923,2788103,913516
2023:Q3,SomeCollege,21613734,25316888,7913195,1605632,3372948,4107259,2229995,2523533,3564326,3703154,2493702,1126015,83437
2023:Q3,HS,13613504,16019530,5592778,1336352,1914891,1953865,1060505,1659718,2501421,2406026,1481729,841159,83138
2023:Q3,NoHS,2104147,2547537,1279077,312184,152656,195484,78765,207377,321994,443390,255330,172666,15394
2023:Q4,College,109959317,122467579,30150354,4589971,34502014,10968913,9715524,11512251,21028552,12508262,8778460,2816217,913585
2023:Q4,SomeCollege,22085198,25825351,7849804,1614396,3720093,4218051,2323745,2457969,3641293,3740153,2516662,1140236,83255
2023:Q4,HS,13817062,16229838,5519203,1332259,2124573,2030533,1084863,1612862,2525546,2412776,1476148,853615,83013
2023:Q4,NoHS,2133735,2585563,1277189,319945,169965,212573,77861,205226,322804,451828,258130,178158,15540
2024:Q1,College,114242558,126815426,30862275,4634348,37422077,11045523,10214228,11403115,21233860,12572869,8814306,2804376,954187
2024:Q1,SomeCollege,22821291,26570662,8031450,1632448,4069271,4255136,2463248,2433878,3685231,3749371,2527389,1133978,88004
2024:Q1,HS,14338811,16743153,5676000,1347540,2349663,2056077,1154450,1601652,2557771,2404341,1474818,843959,85564
2024:Q1,NoHS,2182780,2627417,1301752,321224,183819,213724,79825,201596,325476,444637,254413,174050,16174
2024:Q2,College,116523168,129220922,32091119,4666533,38125941,11124319,10388203,11565750,21259058,12697754,8910833,2819663,967258
2024:Q2,SomeCollege,23112579,26875215,8262921,1631172,4120524,4254210,2494491,2454180,3657718,3762636,2536538,1134166,91932
2024:Q2,HS,14614159,17022643,5888295,1349444,2388969,2063803,1173708,1615323,2543101,2408484,1475592,851786,81106
2024:Q2,NoHS,2235784,2681026,1356027,320921,186039,214579,80516,202609,320335,445242,253573,175239,16430
2024:Q3,College,120119450,132958708,31994445,4710993,40717905,11241359,10840260,11658181,21795565,12839258,9011330,2862062,965866
2024:Q3,SomeCollege,23348814,27115364,8149439,1626987,4373091,4250897,2586289,2447067,3681594,3766550,2538045,1135328,93177
2024:Q3,HS,14881935,17301954,5852327,1358515,2578399,2089756,1230813,1624037,2568106,2420019,1485545,857411,77063
2024:Q3,NoHS,2204213,2643444,1319296,316885,195317,214358,81046,199621,316920,439231,250124,172961,16146
2024:Q4,College,120881060,133750339,31832387,4790240,41171782,11360688,10839998,11774017,21981227,12869279,9124698,2834334,910247
2024:Q4,SomeCollege,23268354,27024420,8042422,1635557,4383883,4257404,2552884,2450772,3701499,3756065,2545210,1111670,99185
2024:Q4,HS,14895456,17242531,5760744,1367582,2587890,2102260,1212006,1625076,2586972,2347075,1477714,834090,35271
2024:Q4,NoHS,2193905,2623318,1295432,317811,195551,216675,79503,199350,318996,429413,247908,167965,13540
2025:Q1,College,120788027,133680022,32239805,4866529,40422341,11402087,10634263,11748038,22366960,12891995,9173485,2852228,866282
2025:Q1,SomeCollege,23265273,27014825,8115723,1664595,4288226,4265264,2491245,2437710,3752062,3749552,2552368,1114731,82453
2025:Q1,HS,14889553,17226027,5836707,1382888,2515533,2092619,1176870,1614239,2607170,2336474,1475866,829968,30640
2025:Q1,NoHS,2204363,2626608,1301040,327111,189814,213674,77964,197296,319709,422245,246382,166380,9483
2025:Q2,College,125707410,138707065,33022439,4972838,43632158,11476029,11320165,11770336,22513100,12999655,9257503,2867518,874634
2025:Q2,SomeCollege,24040687,27808670,8290690,1697702,4651246,4289689,2667990,2438752,3772601,3767983,2573984,1121701,72298
2025:Q2,HS,15386760,17739594,5982767,1409416,2748662,2102412,1263076,1614925,2618337,2352834,1484161,838081,30592
2025:Q2,NoHS,2282434,2707762,1344819,336982,206906,215871,81584,198612,322989,425328,249094,168995,7239
2025:Q3,College,129979004,143169890,32862510,5065792,46929076,11570166,11865062,12017237,22860047,13190886,9363986,2907160,919740
2025:Q3,SomeCollege,24441989,28224519,8193559,1708238,4985083,4287610,2787856,2474115,3788058,3782529,2582327,1124991,75211
2025:Q3,HS,15638156,17995948,5895752,1424810,2975181,2109509,1326361,1637410,2626926,2357792,1487753,839972,30067
2025:Q3,NoHS,2269238,2692581,1316464,335149,220682,215560,83193,199677,321856,423343,247754,168201,7388
2025:Q4,College,131445549,144786889,32646968,5150456,48094690,11655344,12001883,12014372,23223176,13341341,9438329,2940118,962894
2025:Q4,SomeCollege,24693169,28527685,8175749,1733343,5132437,4332567,2824236,2480407,3848946,3834515,2612798,1141558,80159
2025:Q4,HS,15599665,17960074,5787348,1434436,3037771,2120547,1327179,1623556,2629238,2360410,1483611,846990,29809
2025:Q4,NoHS,2265079,2692214,1303358,335543,226152,219934,82869,199242,325115,427135,248471,170743,7921
2026:Q1,College,131296069,144690457,33221090,5303383,46975508,11681395,11740743,12194775,23573563,13394389,9476111,2937235,981043
2026:Q1,SomeCollege,24843417,28698221,8323907,1789436,5021567,4357415,2765035,2532218,3908643,3854804,2631526,1140195,83083
2026:Q1,HS,15604992,17935835,5872700,1463464,2933044,2115028,1283815,1634691,2633093,2330843,1470567,830369,29907
2026:Q1,NoHS,2265142,2681300,1305644,343520,216029,217341,80014,197739,321012,416157,242779,165232,8146
